����,���,����,���̼�(Ԫ),
300254.SZ,ǪԴҽҩ,20120625,7.3655,
300254.SZ,ǪԴҽҩ,20120626,7.3994,
300254.SZ,ǪԴҽҩ,20120627,7.5285,
300254.SZ,ǪԴҽҩ,20120628,7.5693,
300254.SZ,ǪԴҽҩ,20120629,7.8615,
300254.SZ,ǪԴҽҩ,20120702,7.7731,
300254.SZ,ǪԴҽҩ,20120703,7.746,
300254.SZ,ǪԴҽҩ,20120704,7.5625,
300254.SZ,ǪԴҽҩ,20120705,7.3179,
300254.SZ,ǪԴҽҩ,20120706,7.4878,
300254.SZ,ǪԴҽҩ,20120709,7.3247,
300254.SZ,ǪԴҽҩ,20120710,6.8762,
300254.SZ,ǪԴҽҩ,20120711,6.9917,
300254.SZ,ǪԴҽҩ,20120712,6.8083,
300254.SZ,ǪԴҽҩ,20120713,6.6452,
300254.SZ,ǪԴҽҩ,20120716,6.0269,
300254.SZ,ǪԴҽҩ,20120717,6.0405,
300254.SZ,ǪԴҽҩ,20120718,6.0745,
300254.SZ,ǪԴҽҩ,20120719,6.156,
300254.SZ,ǪԴҽҩ,20120720,6.1696,
300254.SZ,ǪԴҽҩ,20120723,6.0269,
300254.SZ,ǪԴҽҩ,20120724,6.0609,
300254.SZ,ǪԴҽҩ,20120725,6.0745,
300254.SZ,ǪԴҽҩ,20120726,5.9997,
300254.SZ,ǪԴҽҩ,20120727,5.9997,
300254.SZ,ǪԴҽҩ,20120730,5.592,
300254.SZ,ǪԴҽҩ,20120731,5.4018,
300254.SZ,ǪԴҽҩ,20120801,5.4765,
300254.SZ,ǪԴҽҩ,20120802,5.4697,
300254.SZ,ǪԴҽҩ,20120803,5.5852,
300254.SZ,ǪԴҽҩ,20120806,5.7551,
300254.SZ,ǪԴҽҩ,20120807,5.7823,
300254.SZ,ǪԴҽҩ,20120808,5.7619,
300254.SZ,ǪԴҽҩ,20120809,5.9114,
300254.SZ,ǪԴҽҩ,20120810,5.8638,
300254.SZ,ǪԴҽҩ,20120813,5.857,
300254.SZ,ǪԴҽҩ,20120814,5.9861,
300254.SZ,ǪԴҽҩ,20120815,5.7755,
300254.SZ,ǪԴҽҩ,20120816,5.694,
300254.SZ,ǪԴҽҩ,20120817,5.6736,
300254.SZ,ǪԴҽҩ,20120820,5.66,
300254.SZ,ǪԴҽҩ,20120821,5.7891,
300254.SZ,ǪԴҽҩ,20120822,5.8366,
300254.SZ,ǪԴҽҩ,20120823,5.9997,
300254.SZ,ǪԴҽҩ,20120824,5.9386,
300254.SZ,ǪԴҽҩ,20120827,5.8231,
300254.SZ,ǪԴҽҩ,20120828,5.9793,
300254.SZ,ǪԴҽҩ,20120829,5.9114,
300254.SZ,ǪԴҽҩ,20120830,5.694,
300254.SZ,ǪԴҽҩ,20120831,5.7415,
300254.SZ,ǪԴҽҩ,20120903,5.9386,
300254.SZ,ǪԴҽҩ,20120904,5.9046,
300254.SZ,ǪԴҽҩ,20120905,6.1152,
300254.SZ,ǪԴҽҩ,20120906,6.0881,
300254.SZ,ǪԴҽҩ,20120907,6.2104,
300254.SZ,ǪԴҽҩ,20120910,6.3055,
300254.SZ,ǪԴҽҩ,20120911,6.2172,
300254.SZ,ǪԴҽҩ,20120912,6.2104,
300254.SZ,ǪԴҽҩ,20120913,6.2104,
300254.SZ,ǪԴҽҩ,20120914,6.1764,
300254.SZ,ǪԴҽҩ,20120917,5.9929,
300254.SZ,ǪԴҽҩ,20120918,5.9793,
300254.SZ,ǪԴҽҩ,20120919,6.1152,
300254.SZ,ǪԴҽҩ,20120920,5.7755,
300254.SZ,ǪԴҽҩ,20120921,5.6804,
300254.SZ,ǪԴҽҩ,20120924,5.6804,
300254.SZ,ǪԴҽҩ,20120925,5.6328,
300254.SZ,ǪԴҽҩ,20120926,5.4901,
300254.SZ,ǪԴҽҩ,20120927,5.6668,
300254.SZ,ǪԴҽҩ,20120928,5.7483,
300254.SZ,ǪԴҽҩ,20121008,5.7551,
300254.SZ,ǪԴҽҩ,20121009,5.9725,
300254.SZ,ǪԴҽҩ,20121010,6.0269,
300254.SZ,ǪԴҽҩ,20121011,5.9182,
300254.SZ,ǪԴҽҩ,20121012,5.9929,
300254.SZ,ǪԴҽҩ,20121015,5.8095,
300254.SZ,ǪԴҽҩ,20121016,5.8434,
300254.SZ,ǪԴҽҩ,20121017,5.9454,
300254.SZ,ǪԴҽҩ,20121018,6.0201,
300254.SZ,ǪԴҽҩ,20121019,6.0133,
300254.SZ,ǪԴҽҩ,20121022,6.0405,
300254.SZ,ǪԴҽҩ,20121023,5.9386,
300254.SZ,ǪԴҽҩ,20121024,5.9114,
300254.SZ,ǪԴҽҩ,20121025,5.8027,
300254.SZ,ǪԴҽҩ,20121026,5.7143,
300254.SZ,ǪԴҽҩ,20121029,5.6804,
300254.SZ,ǪԴҽҩ,20121030,5.7551,
300254.SZ,ǪԴҽҩ,20121031,5.7415,
300254.SZ,ǪԴҽҩ,20121101,5.8434,
300254.SZ,ǪԴҽҩ,20121102,5.959,
300254.SZ,ǪԴҽҩ,20121105,5.9114,
300254.SZ,ǪԴҽҩ,20121106,5.8978,
300254.SZ,ǪԴҽҩ,20121107,5.9114,
300254.SZ,ǪԴҽҩ,20121108,5.7279,
300254.SZ,ǪԴҽҩ,20121109,5.6668,
300254.SZ,ǪԴҽҩ,20121112,5.7347,
300254.SZ,ǪԴҽҩ,20121113,5.5785,
300254.SZ,ǪԴҽҩ,20121114,5.5649,
300254.SZ,ǪԴҽҩ,20121115,5.5649,
300254.SZ,ǪԴҽҩ,20121116,5.5241,
300254.SZ,ǪԴҽҩ,20121119,5.5377,
300254.SZ,ǪԴҽҩ,20121120,5.592,
300254.SZ,ǪԴҽҩ,20121121,5.6668,
300254.SZ,ǪԴҽҩ,20121122,5.6124,
300254.SZ,ǪԴҽҩ,20121123,5.592,
300254.SZ,ǪԴҽҩ,20121126,5.4901,
300254.SZ,ǪԴҽҩ,20121127,5.2659,
300254.SZ,ǪԴҽҩ,20121128,5.164,
300254.SZ,ǪԴҽҩ,20121129,5.1096,
300254.SZ,ǪԴҽҩ,20121130,5.13,
300254.SZ,ǪԴҽҩ,20121203,5.0417,
300254.SZ,ǪԴҽҩ,20121204,5.1164,
300254.SZ,ǪԴҽҩ,20121205,5.2659,
300254.SZ,ǪԴҽҩ,20121206,5.2523,
300254.SZ,ǪԴҽҩ,20121207,5.361,
300254.SZ,ǪԴҽҩ,20121210,5.4426,
300254.SZ,ǪԴҽҩ,20121211,5.3474,
300254.SZ,ǪԴҽҩ,20121212,5.3203,
300254.SZ,ǪԴҽҩ,20121213,5.2863,
300254.SZ,ǪԴҽҩ,20121214,5.4901,
300254.SZ,ǪԴҽҩ,20121217,5.5105,
300254.SZ,ǪԴҽҩ,20121218,5.5037,
300254.SZ,ǪԴҽҩ,20121219,5.5445,
300254.SZ,ǪԴҽҩ,20121220,5.5445,
300254.SZ,ǪԴҽҩ,20121221,5.5581,
300254.SZ,ǪԴҽҩ,20121224,5.6736,
300254.SZ,ǪԴҽҩ,20121225,5.7687,
300254.SZ,ǪԴҽҩ,20121226,5.959,
300254.SZ,ǪԴҽҩ,20121227,5.8095,
300254.SZ,ǪԴҽҩ,20121228,5.9046,
300254.SZ,ǪԴҽҩ,20121231,5.8842,
300254.SZ,ǪԴҽҩ,20130104,5.8299,
300254.SZ,ǪԴҽҩ,20130107,6.0541,
300254.SZ,ǪԴҽҩ,20130108,6.1084,
300254.SZ,ǪԴҽҩ,20130109,6.0269,
300254.SZ,ǪԴҽҩ,20130110,6.0813,
300254.SZ,ǪԴҽҩ,20130111,5.9046,
300254.SZ,ǪԴҽҩ,20130114,6.19,
300254.SZ,ǪԴҽҩ,20130115,6.3123,
300254.SZ,ǪԴҽҩ,20130116,6.3327,
300254.SZ,ǪԴҽҩ,20130117,6.2375,
300254.SZ,ǪԴҽҩ,20130118,6.3191,
300254.SZ,ǪԴҽҩ,20130121,6.3395,
300254.SZ,ǪԴҽҩ,20130122,6.156,
300254.SZ,ǪԴҽҩ,20130123,6.0813,
300254.SZ,ǪԴҽҩ,20130124,5.8978,
300254.SZ,ǪԴҽҩ,20130125,5.9657,
300254.SZ,ǪԴҽҩ,20130128,6.0948,
300254.SZ,ǪԴҽҩ,20130129,6.1492,
300254.SZ,ǪԴҽҩ,20130130,6.1424,
300254.SZ,ǪԴҽҩ,20130131,5.9793,
300254.SZ,ǪԴҽҩ,20130201,6.0541,
300254.SZ,ǪԴҽҩ,20130204,6.0065,
300254.SZ,ǪԴҽҩ,20130205,6.0677,
300254.SZ,ǪԴҽҩ,20130206,6.1084,
300254.SZ,ǪԴҽҩ,20130207,6.2239,
300254.SZ,ǪԴҽҩ,20130208,6.2783,
300254.SZ,ǪԴҽҩ,20130218,6.3191,
300254.SZ,ǪԴҽҩ,20130219,6.3327,
300254.SZ,ǪԴҽҩ,20130220,6.6452,
300254.SZ,ǪԴҽҩ,20130221,6.4889,
300254.SZ,ǪԴҽҩ,20130222,6.3463,
300254.SZ,ǪԴҽҩ,20130225,6.4686,
300254.SZ,ǪԴҽҩ,20130226,6.5229,
300254.SZ,ǪԴҽҩ,20130227,6.421,
300254.SZ,ǪԴҽҩ,20130228,6.5093,
300254.SZ,ǪԴҽҩ,20130301,6.6724,
300254.SZ,ǪԴҽҩ,20130304,6.5977,
300254.SZ,ǪԴҽҩ,20130305,6.7335,
300254.SZ,ǪԴҽҩ,20130306,7.0053,
300254.SZ,ǪԴҽҩ,20130307,6.8626,
300254.SZ,ǪԴҽҩ,20130308,6.7743,
300254.SZ,ǪԴҽҩ,20130311,6.7539,
300254.SZ,ǪԴҽҩ,20130312,6.4686,
300254.SZ,ǪԴҽҩ,20130313,6.3938,
300254.SZ,ǪԴҽҩ,20130314,6.3123,
300254.SZ,ǪԴҽҩ,20130315,6.3395,
300254.SZ,ǪԴҽҩ,20130318,6.2036,
300254.SZ,ǪԴҽҩ,20130319,6.1492,
300254.SZ,ǪԴҽҩ,20130320,6.3327,
300254.SZ,ǪԴҽҩ,20130321,6.3598,
300254.SZ,ǪԴҽҩ,20130322,6.3734,
300254.SZ,ǪԴҽҩ,20130325,6.3598,
300254.SZ,ǪԴҽҩ,20130326,6.3191,
300254.SZ,ǪԴҽҩ,20130327,6.4482,
300254.SZ,ǪԴҽҩ,20130328,6.2104,
300254.SZ,ǪԴҽҩ,20130329,6.2443,
300254.SZ,ǪԴҽҩ,20130401,6.3395,
300254.SZ,ǪԴҽҩ,20130402,6.2036,
300254.SZ,ǪԴҽҩ,20130403,6.4074,
300254.SZ,ǪԴҽҩ,20130408,7.0461,
300254.SZ,ǪԴҽҩ,20130409,6.6452,
300254.SZ,ǪԴҽҩ,20130410,6.6656,
300254.SZ,ǪԴҽҩ,20130411,6.5977,
300254.SZ,ǪԴҽҩ,20130412,6.2919,
300254.SZ,ǪԴҽҩ,20130415,6.2104,
300254.SZ,ǪԴҽҩ,20130416,6.0405,
300254.SZ,ǪԴҽҩ,20130417,6.2987,
300254.SZ,ǪԴҽҩ,20130418,6.2307,
300254.SZ,ǪԴҽҩ,20130419,6.2511,
300254.SZ,ǪԴҽҩ,20130422,6.387,
300254.SZ,ǪԴҽҩ,20130423,6.1356,
300254.SZ,ǪԴҽҩ,20130424,6.2647,
300254.SZ,ǪԴҽҩ,20130425,6.2715,
300254.SZ,ǪԴҽҩ,20130426,6.0745,
300254.SZ,ǪԴҽҩ,20130502,6.1356,
300254.SZ,ǪԴҽҩ,20130503,6.2443,
300254.SZ,ǪԴҽҩ,20130506,6.4142,
300254.SZ,ǪԴҽҩ,20130507,6.387,
300254.SZ,ǪԴҽҩ,20130508,6.5705,
300254.SZ,ǪԴҽҩ,20130509,6.5365,
300254.SZ,ǪԴҽҩ,20130510,6.5909,
300254.SZ,ǪԴҽҩ,20130513,6.5433,
300254.SZ,ǪԴҽҩ,20130514,6.4957,
300254.SZ,ǪԴҽҩ,20130515,6.7607,
300254.SZ,ǪԴҽҩ,20130516,6.6792,
300254.SZ,ǪԴҽҩ,20130517,6.7335,
300254.SZ,ǪԴҽҩ,20130520,6.7471,
300254.SZ,ǪԴҽҩ,20130521,6.917,
300254.SZ,ǪԴҽҩ,20130522,6.7471,
300254.SZ,ǪԴҽҩ,20130523,6.72,
300254.SZ,ǪԴҽҩ,20130524,6.9034,
300254.SZ,ǪԴҽҩ,20130527,7.0529,
300254.SZ,ǪԴҽҩ,20130528,7.0121,
300254.SZ,ǪԴҽҩ,20130529,7.0189,
300254.SZ,ǪԴҽҩ,20130530,7.2635,
300254.SZ,ǪԴҽҩ,20130531,7.3247,
300254.SZ,ǪԴҽҩ,20130603,7.2432,
300254.SZ,ǪԴҽҩ,20130604,7.0529,
300254.SZ,ǪԴҽҩ,20130605,7.3723,
300254.SZ,ǪԴҽҩ,20130606,7.1548,
300254.SZ,ǪԴҽҩ,20130607,7.3926,
300254.SZ,ǪԴҽҩ,20130613,7.6101,
300254.SZ,ǪԴҽҩ,20130614,8.011,
300254.SZ,ǪԴҽҩ,20130617,7.9226,
300254.SZ,ǪԴҽҩ,20130618,7.7324,
300254.SZ,ǪԴҽҩ,20130619,7.909,
300254.SZ,ǪԴҽҩ,20130620,7.4742,
300254.SZ,ǪԴҽҩ,20130621,7.3111,
300254.SZ,ǪԴҽҩ,20130624,6.8151,
300254.SZ,ǪԴҽҩ,20130625,6.686,
300254.SZ,ǪԴҽҩ,20130626,6.9238,
300254.SZ,ǪԴҽҩ,20130627,6.6656,
300254.SZ,ǪԴҽҩ,20130628,6.6452,
300254.SZ,ǪԴҽҩ,20130701,6.8694,
300254.SZ,ǪԴҽҩ,20130702,7.0257,
300254.SZ,ǪԴҽҩ,20130703,7.1548,
300254.SZ,ǪԴҽҩ,20130704,7.1005,
300254.SZ,ǪԴҽҩ,20130705,6.9152,
300254.SZ,ǪԴҽҩ,20130708,6.5448,
300254.SZ,ǪԴҽҩ,20130709,6.6614,
300254.SZ,ǪԴҽҩ,20130710,6.8329,
300254.SZ,ǪԴҽҩ,20130711,6.9701,
300254.SZ,ǪԴҽҩ,20130712,6.9564,
300254.SZ,ǪԴҽҩ,20130715,7.2377,
300254.SZ,ǪԴҽҩ,20130716,7.3886,
300254.SZ,ǪԴҽҩ,20130717,7.6218,
300254.SZ,ǪԴҽҩ,20130718,7.6287,
300254.SZ,ǪԴҽҩ,20130719,7.4915,
300254.SZ,ǪԴҽҩ,20130722,7.8071,
300254.SZ,ǪԴҽҩ,20130723,7.9923,
300254.SZ,ǪԴҽҩ,20130724,8.0266,
300254.SZ,ǪԴҽҩ,20130725,8.2187,
300254.SZ,ǪԴҽҩ,20130726,8.3353,
300254.SZ,ǪԴҽҩ,20130729,8.3628,
300254.SZ,ǪԴҽҩ,20130730,8.6166,
300254.SZ,ǪԴҽҩ,20130731,8.1021,
300254.SZ,ǪԴҽҩ,20130801,8.2942,
300254.SZ,ǪԴҽҩ,20130802,8.301,
300254.SZ,ǪԴҽҩ,20130805,8.3628,
300254.SZ,ǪԴҽҩ,20130806,8.1981,
300254.SZ,ǪԴҽҩ,20130807,8.006,
300254.SZ,ǪԴҽҩ,20130808,8.0746,
300254.SZ,ǪԴҽҩ,20130809,8.2393,
300254.SZ,ǪԴҽҩ,20130812,8.2118,
300254.SZ,ǪԴҽҩ,20130813,8.4657,
300254.SZ,ǪԴҽҩ,20130814,8.8567,
300254.SZ,ǪԴҽҩ,20130815,8.8979,
300254.SZ,ǪԴҽҩ,20130816,9.0214,
300254.SZ,ǪԴҽҩ,20130819,9.4193,
300254.SZ,ǪԴҽҩ,20130820,9.6937,
300254.SZ,ǪԴҽҩ,20130821,9.6868,
300254.SZ,ǪԴҽҩ,20130822,10.6541,
300254.SZ,ǪԴҽҩ,20130823,10.462,
300254.SZ,ǪԴҽҩ,20130826,10.2974,
300254.SZ,ǪԴҽҩ,20130827,10.5787,
300254.SZ,ǪԴҽҩ,20130828,10.5306,
300254.SZ,ǪԴҽҩ,20130829,10.1533,
300254.SZ,ǪԴҽҩ,20130830,9.8446,
300254.SZ,ǪԴҽҩ,20130902,10.0573,
300254.SZ,ǪԴҽҩ,20130903,10.3934,
300254.SZ,ǪԴҽҩ,20130904,10.3866,
300254.SZ,ǪԴҽҩ,20130905,10.5512,
300254.SZ,ǪԴҽҩ,20130906,9.975,
300254.SZ,ǪԴҽҩ,20130909,9.872,
300254.SZ,ǪԴҽҩ,20130910,9.7486,
300254.SZ,ǪԴҽҩ,20130911,9.2958,
300254.SZ,ǪԴҽҩ,20130912,9.3438,
